id,name,category,has_coords,visitor_ready,dwell_minutes,setting,good_for,booking,note,proposed_by,source_url,their_description
e03eea19-3b52-4e6a-bcb5-a632fde43fef,Lerwick Dental Practice,services,NO — cannot be planned,false,,,,,,rules,,"NHS and Private dental practice Dentist Mr Apil Timilsina, BDS 2008, MPH, MSc SSCD Master in public Health, University of Salford, Manchester Master in Sedation"
97983332-33f3-4cf0-82d2-c3941717d571,Lerwick DIY,retail,NO — cannot be planned,true,30,indoor,,,,rules,,DIY retail shop selling Tools; a wide variety of Hardware and Ironmongery; and Gardening tools and accessories. Also offering a Tool Sharpening Service and a Ke
810ae10f-4716-4076-be48-bf4cc6ba081e,Lerwick Port Authority,other,NO — cannot be planned,false,,,,,,rules,,"Lerwick Harbour, with modern, versatile facilities for a wide variety of users, is the principal commercial port for Shetland and a key component in the islands"
6297fc66-3f74-4a59-882d-66f50648c3f4,LHD (Net Mending) Ltd,other,NO — cannot be planned,false,,,,,,rules,,"The company began life on 3 April 1900 as Lowestoft Steam Herring Drifters Company Limited, and traded under that name until 1943 when a number of its vessels ("
ae2cbf7e-4986-43ac-ba27-5cb59fa0a405,LHD Custom Clothing,services,NO — cannot be planned,false,,,,,,rules,,"LHD Custom Clothing design, print and embroider garments providing you with brand corporate clothing or leisure wear to your requirements. LHD supply workplace,"
29084b21-238a-4c19-be08-f750ffcfca5f,LHD Ltd,other,NO — cannot be planned,false,,,,,,rules,,"The company began life on 3 April 1900 as Lowestoft Steam Herring Drifters Company Limited, and traded under that name until 1943 when a number of its vessels ("
326de33f-fc40-4a96-89aa-572cbdf4ebc7,"Taxi Rank, Victoria Pier",services,NO — cannot be planned,false,,,,,,rules,,
da20acaa-7684-4dce-b4b2-34f87bd6199c,LHD Marine Supplies Ltd,services,NO — cannot be planned,false,,,,,,rules,,"The company began life on 3 April 1900 as Lowestoft Steam Herring Drifters Company Limited, and traded under that name until 1943 when a number of its vessels ("
8eac478b-88be-4204-937d-abf2e8e12253,Lighthouse Counselling Shetland,other,NO — cannot be planned,false,,,,,,rules,,"Located at The Mission in Lerwick town centre, Lighthouse Counselling Shetland offers a safe, confidential and welcoming space where people can feel heard, supp"
950c8772-243c-4c7b-86e8-d3a61ef61ac6,Loose Ends,retail,NO — cannot be planned,true,30,indoor,,,,rules,,"Loose Ends is an independent knitting, yarn and haberdashery shop in the centre of Lerwick's Commercial Street. Selling everything from fabric to knitting patte"
fdda4cbe-1e28-4f4d-89d8-aed8317be513,Love From Shetland,retail,NO — cannot be planned,true,30,indoor,,,,rules,,"We are a small family run company based in the Shetland Islands. All of our soaps and bath products are handmade by myself here in Shetland , using the best sou"
d0f3e9fc-da62-41a9-a848-62d5a404a30b,Marine Scotland,other,NO — cannot be planned,false,,,,,,rules,,Marine Scotland is responsible for the integrated management of Scotland's seas. Its purpose is to manage Scotland's seas for prosperity and environmental susta
c2087b10-b91a-4b8b-b935-c10c7edf1843,Marine Scotland Science,other,NO — cannot be planned,false,,,,,,rules,,"Marine Scotland Science (MSS), the scientific Division of Marine Scotland, plays an integral part in supporting the Scottish Government's vision of marine and c"
ca15a252-92a2-4863-9ecf-857b475ad853,Meraki Hair Studio,services,NO — cannot be planned,false,,,,,,rules,,"Located in the heart of Lerwick town centre, Meraki is a modern and welcoming hair salon offering professional hairdressing services. With a focus on creativity"
4e4d76dd-14b1-4ab6-a70e-24b2bd2711e4,MH Apps,other,NO — cannot be planned,false,,,,,,rules,,"MH Apps develop high quality desktop, mobile and web solutions for a wide range of businesses to help reduce and simplify admin work, improve processes & produc"
41325079-254d-4e67-87d1-addecc7086ff,Michael Inkster & Co,services,NO — cannot be planned,false,,,,,,rules,,"Michael Inkster & Co Solicitors - Shetland Property for Sale or Let Michael Inkster and Co are a firm of solicitors based in Shetland, Shetland Isles. To contac"
b141d2ec-6634-47fe-97c4-7aa16b5af87c,Michael Thomson FRICS,other,NO — cannot be planned,false,,,,,,rules,,
571b1146-4ecf-4b56-92b4-89e819405c20,Monitor Station,other,NO — cannot be planned,false,,,,,,rules,,
66b81874-10f1-4c76-88bd-981b8ff7c313,née gibson architects,services,NO — cannot be planned,false,,,,,,rules,,"We are a locally based Architects practice with extensive experience in all major sectors including housing, healthcare, local authority work, commercial, indus"
08d0e571-a8fd-40f8-9845-7602c1c7477a,New Golden Coach,other,NO — cannot be planned,true,60,indoor,food_on_site,,,fsa:Restaurant/Cafe/Canteen,,
e03193e6-5e86-422e-a479-d09b5f2af136,NGR Accountants,services,NO — cannot be planned,false,,,,,,rules,,NGR Accountancy was founded with a clear goal&mdash;to remove the stress and complexity of accounting for small businesses and self-employed professionals. Afte
3fb4ce57-9935-48bc-8324-0ab768cda42e,Ninian,services,NO — cannot be planned,false,,,,,,rules,,Ninian specialises in design led Shetland knitwear which is designed and made in-store by Joanna Hunter and her team. Ask to have a look at the knitwear studio 
285d00ef-396d-4293-ad13-e03a4c484e1a,No88 Kitchen & Bar Lerwick,services,NO — cannot be planned,false,,,,,,rules,,At No88 we strive to use the best local seasonal produce to give you the best meal we can. We are in close contact with our suppliers all year round to make sur
80279ba9-c838-43f5-a10c-fd7ca33e4802,Nomadic Pizzeria Ltd,tourism,NO — cannot be planned,true,15,indoor,quick_stop,,,fsa:Takeaway/sandwich shop,,"Looking for proper, delicious pizza? This local favourite serves up freshly made pizzas packed with flavour, using quality ingredients. Whether you&rsquo;re aft"
cfae4a48-7e43-4d9c-9ee1-70928d29167e,Outdoor4kids/Outdoor Trek,accommodation,NO — cannot be planned,false,,,,,,rules,,"Selling camping equipment and adult & kids outdoor clothing from well known brands like Berghaus, Rab, Jack Wolfskin and many more. Online and telephone orders "
accaf8a0-d655-4cec-8287-5537d0b32730,Parliamentary Office,other,NO — cannot be planned,false,,,,,,rules,,MSP's can be contacted via email: alistair.carmichael.mp@parliament.uk/Beatrice.wishart.msp@parliament.scot
01a8147a-2186-447c-addc-cf8c43d9769f,Peerie Isles,retail,NO — cannot be planned,true,30,indoor,,,,rules,,"Shetland crafters and UK crafters bringing all their unique handcrafted pieces to you from one place - Peerie Isles shop, Lerwick. Find that perfect gift or a p"
796a8ec6-d7a4-4af0-b77b-460ca31ab1da,Peerie Shop,services,NO — cannot be planned,true,60,indoor,food_on_site,,,fsa:Restaurant/Cafe/Canteen,,"The Peerie Shop 'theonestoppresentshop', in front of the Peerie Shop Caf&eacute; on the Esplanade. A huge range of carefully chosen colourful interesting gifts "
649c7844-c094-479e-ad57-290e5ac3d97e,Peerie Shop Cafe,food_drink,NO — cannot be planned,true,60,indoor,food_on_site,,,fsa:Restaurant/Cafe/Canteen,,"We make everything ourselves using local and seasonal produce whenever possible.. Striving for the best coffee, roasted every month for us in Perth. Lots of tem"
ed502629-d893-46cc-a74b-5d4ee5115cd4,Pete's Cafe and Takeaway,food_drink,NO — cannot be planned,true,60,indoor,food_on_site,,,fsa:Restaurant/Cafe/Canteen,,Caf&eacute; offering breakfast and lunch in the historic Solotti's & Faerdie Maet premises. Check out Pete's Facebook page for daily specials
ef48fbfb-9815-47fc-b246-2526fa18c94b,Public Convenience,other,NO — cannot be planned,false,,,,,,rules,,"From Monday 7th June 2022, the opening hours of the public toilets at Harbour House in Lerwick are to be extended, to open from 8am to 9pm daily, seven days a w"
046e0707-3985-48da-9506-f4a4f6c071af,R. Robertson & Son Ltd,services,NO — cannot be planned,false,,,,,,rules,,"R. Robertson & Son Ltd are Shetland&rsquo;s largest transport operator, based in the main town of Lerwick. Providing private hires and tours within Shetland and"
4495eb2d-fd72-4979-89ce-dbfc048912eb,R.A.M Knitwear,services,NO — cannot be planned,false,,,,,,rules,,Unique and attractive knitwear designs by Roisin McAtamney. A fun and fresh custom knitwear design company. Creating unique fashion and promoting the versatilit
8ffde8a0-198e-4bd3-878c-be720cd3e30e,Radiance Shetland Ltd,services,NO — cannot be planned,false,,,,,,rules,,"Radiance Shetland &ndash; Your One-Stop Beauty Destination Originally starting as a tanning salon, Radiance Shetland has grown into a full-service beauty hub of"
8344b2f6-4cd5-4572-bb59-5873796e5e70,Realta Events Management,other,NO — cannot be planned,false,,,,,,rules,,Realta Events Management offers bespoke event and project management services to the public and private sector.
c25b113a-0e48-4fc4-a05e-6e264be57faf,Reset Well-being Therapies,services,NO — cannot be planned,false,,,,,,rules,,"Reset Wellbeing Therapies is founded by Jennie, whose lifelong passion for caring spans nursing, social care, dementia support, oncology massage and over 30 yea"
1877bd83-f9a1-4dd4-b6c3-60161a09484f,Royal Mail,other,NO — cannot be planned,false,,,,,,rules,,
987d9ed9-dbbf-4b3d-9984-48e4092e57f0,RSM,services,NO — cannot be planned,false,,,,,,rules,,RSM are an independent firm of accountants and business advisers. We provide a wide range of services including tax and financial planning as well as accountanc
6238d716-02a7-4052-853c-1d9e1af5eaf8,Santander UK Plc,other,NO — cannot be planned,false,,,,,,rules,,
d222f528-3228-4500-823a-a14d48d92867,Scottish Children's Report Administration,other,NO — cannot be planned,false,,,,,,rules,,Opening times This office is open during the following times: Monday - Thursday 09:00 - 17:00 Friday 09:00 - 16:00 This office is closed on the following public
8bc781d4-50ab-49d7-966c-e7a58228acd5,Scottish Fisheries Protection Agency,other,NO — cannot be planned,false,,,,,,rules,,
0d9012b3-5748-4b6b-84b7-1c7bd86a1e5c,Shetland Aerogenerators Ltd,other,NO — cannot be planned,false,,,,,,rules,,"Shetland Aerogenerators was formed in 1992, and we operate from our offices on Charlotte Street in Shetland&rsquo;s capital of Lerwick. We initially set out to "
abfc2fbb-35a8-4ba8-84a2-a2650899b96c,Shetland Bookshop,services,NO — cannot be planned,true,60,indoor,food_on_site,,,fsa:Restaurant/Cafe/Canteen,,The Shetland Bookshop is a general bookshop with a large Shetland interest section. We offer a customer ordering service for any in-print titles we do not have 
e18a9e3a-b91a-4a92-8199-ee50e84b8f20,Shetland Broadband LLP,other,NO — cannot be planned,false,,,,,,rules,,
0aac60af-69c7-45dd-9a92-8fa83955a8fb,The Dowry,food_drink,NO — cannot be planned,true,60,indoor,food_on_site,,,fsa:Restaurant/Cafe/Canteen,,"The Dowry opened in June 2018. A light and airy cafe bar with Scandinavian influences in the decor and fantastic views out over the harbour area, this is a love"
150e7903-395a-42ae-87da-39a81d266d64,Shetland Fish,other,NO — cannot be planned,false,,,,,,rules,,Shetland Fish Ltd is at the forefront of an exciting time for the Shetland fishing industry. Shetland&rsquo;s fishing industry is undergoing a renaissance. The 
074aec17-685d-4869-b989-bcbffaacdbf7,Shetland Property Lets,other,NO — cannot be planned,false,,,,,,rules,,
7511b3df-4cc6-479b-b62e-04715a22cd7c,Shetland Soap Company,retail,NO — cannot be planned,true,30,indoor,,,,rules,,"Here at the Shetland Soap Company, our soap and skincare range is inspired by the islands' raw elements, and are hand crafted using both traditional and contemp"
b99ae0df-4c9b-42f9-9c23-b6ba7a83b92d,Shetland Somatic Arts,services,NO — cannot be planned,false,,,,,,rules,,"Located in the centre of Lerwick, Shetland Somatic Arts is a modern, welcoming tattoo and piercing studio known for its creativity, professionalism, and attenti"
e3169e58-bacd-4f96-966c-260572a236a6,Shetland Telecom,services,NO — cannot be planned,false,,,,,,rules,,Shetland Islands Council has identified improving data communication services across the Isles as one of its key targets. To help meet this aspiration the SIC h
c1df578d-d168-4a0c-9876-e3542b6d6d01,Shetland Wool Adventures,services,NO — cannot be planned,false,,,,,,rules,,Specialist knitting tours in Shetland & Shetland Wool Adventures Journal. Join us on a unforgettable journey to discover Shetland and our unique textile heritag
3cceca2e-c9b9-4002-a745-f712d0864da4,SIBC: Shetland Islands Broadcasting Company Limited,other,NO — cannot be planned,false,,,,,,rules,,"Commercial radio station broadcasting 24 hours a day, 365/6 days of the year."
59d2e90a-22c7-4c20-adfc-6f1b99897692,SIC Town Hall,other,NO — cannot be planned,false,,,,,,rules,,
84cb322b-0316-4042-a331-3d2d2c11e300,Smith & Robertson,retail,NO — cannot be planned,true,30,indoor,,,,rules,,"Smith and Robertson stocks a wide range of ladies fashion and accessories, as well as a selection of menswear. The store has a long history on Commercial Street"
d02e9db5-c182-44d4-88cf-ea342f842218,Specsavers,other,NO — cannot be planned,false,,,,,,rules,,
07aa0aa3-ab78-47f6-a0ac-de2a79b83653,Stems,retail,NO — cannot be planned,true,30,indoor,,,,rules,,Stems is a high quality florist.
a222438a-b7b6-4b0f-93a1-c74b6d234854,Studio 4 Hair,services,NO — cannot be planned,false,,,,,,rules,,
9a022df6-f09b-4723-98ab-2ca236f7a02d,Superdrug,services,NO — cannot be planned,true,30,indoor,,,,fsa:Retailers - other,,"Superdrug offers a wide range of products and services. Healthcare Products: Superdrug stocks a variety of over-the-counter medications, vitamins, supplements, "
4f3ef283-7a4d-4f81-9477-51ba05c59992,Tait & Peterson,other,NO — cannot be planned,false,,,,,,rules,,
889c1c1b-94ee-4110-b816-8ad8b2194e5a,The Grand Hotel,accommodation,NO — cannot be planned,false,,,,,,fsa:Hotel/bed & breakfast/guest house,,"In the heart of Shetland&rsquo;s capital of Lerwick, the Grand Hotel offers comfortable ensuite rooms, free parking and excellent service to guests year-round. "
3969f087-e830-4264-8b91-eb5e8aa03de6,The Harbour Café,food_drink,NO — cannot be planned,true,60,indoor,food_on_site,,,fsa:Restaurant/Cafe/Canteen,,Currently open: 7am - 12noon Monday to Saturday. 8am - 12noon on Sunday
5792dc67-a181-4090-9d5f-30428f3cbb52,The Kildrummy Corporation,services,NO — cannot be planned,false,,,,,,rules,,"In 1986 Ken Beer began writing cost control software for BP Sullom Voe. The oil terminal was one of Europe&rsquo;s largest, based in Shetland, a remote island h"
8a3f9daf-e33e-47ec-a7bb-752664660bc8,The Lounge Bar,food_drink,NO — cannot be planned,true,60,indoor,food_on_site,,,fsa:Pub/bar/nightclub,,
1251bc01-80b3-41bc-8a4e-960ed044ad20,The Noost Bar,tourism,NO — cannot be planned,true,60,both,proper_visit,,,rules,,"Located in the heart of Lerwick, The Noost Bar is a welcoming spot to relax, unwind, and enjoy great drinks in a friendly atmosphere. Whether you're a local loo"
b202febd-16e3-4514-8952-5bd5704bdecc,The Original Cake Fridge,food_drink,NO — cannot be planned,true,60,indoor,food_on_site,,,fsa:Restaurant/Cafe/Canteen,,"Bringing a taste of home baking into Lerwick town centre, The Original Cake Fridge is the perfect spot for something sweet. Alongside their famous cakes and tra"
9505776a-7f4b-4375-b067-0f003e2320fc,The Queens Hotel,services,NO — cannot be planned,false,,,,,,fsa:Hotel/bed & breakfast/guest house,,"On Lerwick&rsquo;s seafront, the former lodberries, turned hotel, offers comfortable rooms to visitors to Shetland in the heart of &lsquo;old&rsquo; Lerwick. Wi"
e0068dff-2454-4cca-8969-5330381d474e,The Royal Bank of Scotland,services,NO — cannot be planned,false,,,,,,rules,,Banking Services Monday 09:15 - 16:45. Tuesday 09:15 - 16:45. Wednesday 10:00 - 16:45. Thursday 09:15 - 16:45. Friday 09:15 - 16:45. Saturday Closed - Closed. S
0981d837-6692-45b5-aad3-f970f6306955,The Shetland Times Newspaper,other,NO — cannot be planned,false,,,,,,rules,,"The Shetland Times is Shetland&rsquo;s longest-running weekly newspaper, keeping the community informed with trusted local news, features, sport and opinion for"
099ed309-2c5a-4fcc-b59b-5fb5fa69de45,The Swan Trust,retail,NO — cannot be planned,true,30,indoor,,,,rules,,"The Swan Trust was formed in 1990, and today is responsible for the operation and upkeep of the Swan. The main objectives of the Trust are: To encourage and fac"
609473a6-4117-45ef-84e0-70fe72135abc,The Wine Shop,services,NO — cannot be planned,true,30,indoor,,,,fsa:Retailers - other,,"All your wines, spirits, extensive malt selection, and beers under one roof, all at keen prices. Serving Lerwick since 1985, service, pricing, and variety of st"
e5178378-a61f-4a01-bc9a-6979ac5f8fac,Thule Bar,services,NO — cannot be planned,true,60,indoor,food_on_site,,,fsa:Pub/bar/nightclub,,"The oldest bar in Shetland, a very popular public house situated on Lerwick&rsquo;s harbour front &ndash; keeping customers refreshed since 1895! A warm, welcom"
4430f477-d73b-463c-a558-e78e431154c0,Thulecraft Ltd,services,NO — cannot be planned,false,,,,,,rules,,"Thulecraft Ltd are the agents in Shetland for Honda Motorcycles, ATV's, Marine and Garden Equipment. We are also agents for Yamaha Marine and ATV's, Hyundai pow"
d7fa0891-f337-4471-8c44-3da532109b50,Tooth and Nail Barber Surgeons,services,NO — cannot be planned,false,,,,,,rules,,Shetland's Traditional Barber Shop Tuesday: 09:00 - 18:00 Wednesday: 09:00 - 18:00 Thursday: 10:00 - 20:00 Friday: 09:00 - 18:00 Saturday: 09:00 - 16:00 Sunday:
9752a26c-2830-4ffa-a5ea-caae1b6d76a4,Universal Stores,retail,NO — cannot be planned,true,30,indoor,,,,rules,,"Universal Stores brings together two lovely things in life, beautiful flowers and irresistible sweet treats. Whether you&rsquo;re picking up a fresh bouquet for"
f7475646-cbe6-4eb8-8917-04e4275550d8,Vaila Fine Art,other,NO — cannot be planned,false,,,,,,rules,,
8b880e7e-0440-4cd7-8997-15bd0739d1b5,Venture Chiropractic & Sports Injuries,services,NO — cannot be planned,false,,,,,,rules,,Chiropractors are spine and joint specialists who use their hands to treat problems in these areas. At Venture Chiropractic & Sports Injuries we'll give you rel
358679cb-55be-4de5-9b04-3534a3c0863e,Victoria Pier,other,NO — cannot be planned,false,,,,,,rules,,
c231750d-115a-4959-a986-bf9611729219,Virgin Money,services,NO — cannot be planned,false,,,,,,rules,,With roots back to its establishment in Glasgow in 1838. Clydesdale Bank has a proud history of innovation and support for Scottish industry and communities. Vi
003d8ae8-21cb-4253-a503-1c3e5cd879d3,VisitScotland,services,NO — cannot be planned,false,,,,,,rules,,"Who we are We are Scotland&rsquo;s award-winning national tourism organisation. As a publicly-funded body (an NDPB, or &lsquo;non-departmental government body&r"
7a9bc6f0-9503-421d-b6b8-5574dd3dac08,Westside Pine,retail,NO — cannot be planned,true,30,indoor,,,,rules,,"Giftware and furniture retail outlet, specialising in quality oak & pine furniture and funky gifts & home accessories. Stockists of Yankee Candle, Emma Bridgewa"
dddddddd-0000-0000-0000-000000000001,DEMO — Shetland Makkers,retail,yes,true,30,indoor,,,,rules,,"Hand-made in Lerwick: knitwear fae local wool, prints and peerie treats. (Demo shop for testing.)"
